Division,YEAR,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
EAST MADHYA PRADESH,1947,77,23.6,1287.5,31.4
EAST MADHYA PRADESH,1948,77.1,7.9,1219,126.4
EAST MADHYA PRADESH,1949,17.4,28.7,1064.3,125.1
EAST MADHYA PRADESH,1950,42.8,40.2,1059.1,35.9
EAST MADHYA PRADESH,1951,40.3,70.9,1028.4,35.9
EAST MADHYA PRADESH,1952,28.1,14.3,1100.6,12.3
EAST MADHYA PRADESH,1953,21.3,9.1,959.8,16.9
EAST MADHYA PRADESH,1954,28.9,9.6,1031.8,6.4
EAST MADHYA PRADESH,1955,73.9,8.1,1219.4,119.6
EAST MADHYA PRADESH,1956,19.6,34.1,1313.3,148.8
EAST MADHYA PRADESH,1957,21.8,87.9,884.1,7.1
EAST MADHYA PRADESH,1958,25.1,21.5,1011.8,113.1
EAST MADHYA PRADESH,1959,52.9,39.8,1147.7,62
EAST MADHYA PRADESH,1960,46.9,32.1,1067.4,105.6
EAST MADHYA PRADESH,1961,40.3,18,1453.7,86.8
EAST MADHYA PRADESH,1962,36,40.4,937.9,54.1
EAST MADHYA PRADESH,1963,20.7,32.5,1030.1,36.8
EAST MADHYA PRADESH,1964,8.3,6,1150.6,22.4
EAST MADHYA PRADESH,1965,5.4,28.4,643.5,20.5
EAST MADHYA PRADESH,1966,17,10.1,777,45
EAST MADHYA PRADESH,1967,0.2,56.5,1258.3,92.9
EAST MADHYA PRADESH,1968,47.8,13.4,890.4,22
EAST MADHYA PRADESH,1969,11.1,11.6,1186.3,33.2
EAST MADHYA PRADESH,1970,90,50.1,1198.5,3.6
EAST MADHYA PRADESH,1971,42.9,55,1309.9,110.9
EAST MADHYA PRADESH,1972,10.9,2.7,958.3,66.5
EAST MADHYA PRADESH,1973,30.3,2.3,1130.5,89.2
EAST MADHYA PRADESH,1974,7,5.6,876.9,81.6
EAST MADHYA PRADESH,1975,23.1,14.6,1302.5,94.2
EAST MADHYA PRADESH,1976,15.9,30.9,995.3,13.5
EAST MADHYA PRADESH,1977,14.9,19.7,1204.4,133.2
EAST MADHYA PRADESH,1978,95.8,35.8,1191.8,69.3
EAST MADHYA PRADESH,1979,93,14.2,633.9,68.8
EAST MADHYA PRADESH,1980,13.5,5.9,1313.7,36
EAST MADHYA PRADESH,1981,14.7,41.1,954.9,25.4
EAST MADHYA PRADESH,1982,99.4,32.8,1114.9,50.2
EAST MADHYA PRADESH,1983,22.9,18.4,1165.2,69
EAST MADHYA PRADESH,1984,91.3,5.3,997.6,16.4
EAST MADHYA PRADESH,1985,48.9,9.1,960.2,97.2
EAST MADHYA PRADESH,1986,110.6,32.9,829.4,56.2
EAST MADHYA PRADESH,1987,82.6,16.2,915.4,101.9
EAST MADHYA PRADESH,1988,24.7,14.3,1008.3,22.1
EAST MADHYA PRADESH,1989,0.4,21.9,872.2,26.5
EAST MADHYA PRADESH,1990,31.9,36.4,1266.9,44.9
EAST MADHYA PRADESH,1991,11.3,22,973.4,10.2
EAST MADHYA PRADESH,1992,0.1,8,1035.1,8
EAST MADHYA PRADESH,1993,12.2,22.3,1062.5,21.9
EAST MADHYA PRADESH,1994,20.2,10.9,1477.5,25.1
EAST MADHYA PRADESH,1995,33.1,52.3,926.9,20.1
EAST MADHYA PRADESH,1996,55,6.2,878.1,47.3
EAST MADHYA PRADESH,1997,4,11.3,1101.1,240.6
EAST MADHYA PRADESH,1998,35.4,32.2,892.1,53.8
EAST MADHYA PRADESH,1999,22.7,4.8,1337.4,79
EAST MADHYA PRADESH,2000,0.1,7.5,864.9,1.8
EAST MADHYA PRADESH,2001,3.1,37.7,1018.2,111
EAST MADHYA PRADESH,2002,31.5,6.6,862.2,49.9
EAST MADHYA PRADESH,2003,60.3,3.7,1350.2,23.8
EAST MADHYA PRADESH,2004,20.2,5.7,900.2,29.3
EAST MADHYA PRADESH,2005,45.8,72.5,1216.1,32
EAST MADHYA PRADESH,2006,0,82.5,832.6,28.4
EAST MADHYA PRADESH,2007,33.3,17.7,575.3,27.5
EAST MADHYA PRADESH,2008,5.5,16.7,962.2,18.9
EAST MADHYA PRADESH,2009,15.7,8.2,752.8,167.1
EAST MADHYA PRADESH,2010,13.2,2.4,907,37.8
EAST MADHYA PRADESH,2011,2.5,12.1,1259.4,1.1
EAST MADHYA PRADESH,2012,40,2.9,990.9,19.2
EAST MADHYA PRADESH,2013,45.4,23.9,1326.9,125.7
EAST MADHYA PRADESH,2014,81.8,25.3,746.6,71.2
EAST MADHYA PRADESH,2015,48.3,105.5,745.1,40.3
GUJARAT REGION,1901,4.2,9.2,524,17
GUJARAT REGION,1902,3.9,1.5,842.8,15.7
GUJARAT REGION,1903,0.3,13.6,868.2,5.4
GUJARAT REGION,1904,11.3,20.9,453,7.4
GUJARAT REGION,1905,0.8,1.3,807.6,1.7
GUJARAT REGION,1906,12.7,0.2,870.9,6.8
GUJARAT REGION,1907,15,2.7,979.3,0
GUJARAT REGION,1908,5.5,0.3,1020.7,1
GUJARAT REGION,1909,0.6,8.2,962,7
GUJARAT REGION,1910,0.6,0.1,936,37.9
GUJARAT REGION,1911,3.5,19.8,375.8,4.4
GUJARAT REGION,1912,0.1,0.8,1060,57.7
GUJARAT REGION,1913,0,13.7,1147.5,1.4
GUJARAT REGION,1914,3.7,5.6,1083.7,14.4
GUJARAT REGION,1915,9.4,16,426.6,115.3
GUJARAT REGION,1916,0,9,907.5,36.4
GUJARAT REGION,1917,7.8,103.6,1179.8,233.7
GUJARAT REGION,1918,0.4,12.3,379.3,0.7
GUJARAT REGION,1919,6.2,3.5,1005.2,52.6
GUJARAT REGION,1920,45.9,63.4,599.5,0
GUJARAT REGION,1921,0.8,0,1171.3,0.6
GUJARAT REGION,1922,2.1,0,866.8,9.8
GUJARAT REGION,1923,5.2,10.1,537,1
GUJARAT REGION,1924,1.4,6,880.3,22
GUJARAT REGION,1925,0,26,559.9,7.2
GUJARAT REGION,1926,6.5,11.5,1256.4,0.2
GUJARAT REGION,1927,4.9,2.1,1355.8,59.3
GUJARAT REGION,1928,0.2,0,783,37.8
GUJARAT REGION,1929,1.9,6.4,648.6,19.4
GUJARAT REGION,1930,2.2,1.5,841.9,49.1
GUJARAT REGION,1931,0.1,1.7,983.7,119.1
GUJARAT REGION,1932,0,1.6,873.7,31.3
GUJARAT REGION,1933,3.4,48.6,1060.6,24.4
GUJARAT REGION,1934,0.1,1.1,959.9,18.5
GUJARAT REGION,1935,7.3,1.9,733.1,14.6
GUJARAT REGION,1936,1.8,2.1,551.5,53.9
GUJARAT REGION,1937,4,0.3,1190.6,8.2
GUJARAT REGION,1938,0.1,15.8,768.6,30.4
GUJARAT REGION,1939,1.1,3.1,597.5,3.9
GUJARAT REGION,1940,15.7,13.5,722.6,118.2
GUJARAT REGION,1941,13.5,1.8,942.9,3.7
GUJARAT REGION,1942,15.8,9,1161.6,0.4
GUJARAT REGION,1943,0.1,19.5,850.1,43
GUJARAT REGION,1944,2.9,9.8,1310.9,17
GUJARAT REGION,1945,7,2.6,1264.6,2.7
GUJARAT REGION,1946,2.1,5.3,1099.3,41
GUJARAT REGION,1947,0.4,40.4,731.9,10.7
GUJARAT REGION,1948,12.1,0.7,417.2,43.9
GUJARAT REGION,1949,0.1,2.5,771.8,25.9
GUJARAT REGION,1950,0,0.1,1125.9,3.3
GUJARAT REGION,1951,0,2.7,454.1,21.5
GUJARAT REGION,1952,0,0.3,774.5,1.8
GUJARAT REGION,1953,12.6,0.4,1041,1.4
GUJARAT REGION,1954,2.2,5.7,1205.5,34.7
GUJARAT REGION,1955,0.4,4,919.8,51.5
GUJARAT REGION,1956,0.1,26.6,1229,110.9
GUJARAT REGION,1957,2.3,6,623.6,15.9
GUJARAT REGION,1958,1,2,1063.2,56.9
GUJARAT REGION,1959,0,4.2,1430.1,126.4
GUJARAT REGION,1960,1.6,8.2,633.3,6.5
GUJARAT REGION,1961,0.6,0.6,927.6,16.2
GUJARAT REGION,1962,0,5,756.2,11.8
GUJARAT REGION,1963,1.4,1.6,935.3,59.5
GUJARAT REGION,1964,0.1,4,888.1,0.5
GUJARAT REGION,1965,7.4,2.2,643.6,3.5
GUJARAT REGION,1966,0.2,0.6,694.6,1.2
GUJARAT REGION,1967,0,42.7,873.8,22.1
GUJARAT REGION,1968,0.4,1.4,655.9,10.3
GUJARAT REGION,1969,0.3,0,778.3,10.4
GUJARAT REGION,1970,1.1,5.4,1341.4,5.8
GUJARAT REGION,1971,0.1,5.3,758.8,5
GUJARAT REGION,1972,2,1.9,499.7,0.2
GUJARAT REGION,1973,0.9,1.4,1150.2,7.1
GUJARAT REGION,1974,0,51.9,329.3,40.1
GUJARAT REGION,1975,0,0.9,1143.6,48.2
GUJARAT REGION,1976,3.2,0.2,1558.8,57.9
GUJARAT REGION,1977,4,15.8,1278.3,9.6
GUJARAT REGION,1978,1.1,2.3,894.2,38.2
GUJARAT REGION,1979,5.6,0.4,794.1,104.3
GUJARAT REGION,1980,0.1,0.1,803.1,18.7
GUJARAT REGION,1981,1.3,1,1040.6,71.4
GUJARAT REGION,1982,0.5,48.5,606.2,103.1
GUJARAT REGION,1983,0.1,9.4,1124.7,79.8
GUJARAT REGION,1984,0,0,846.3,7.3
GUJARAT REGION,1985,0,2.9,462.4,124.3
GUJARAT REGION,1986,0,2.1,497.1,2.6
GUJARAT REGION,1987,0.9,0.4,375.2,25.4
GUJARAT REGION,1988,0,2.5,1083.7,11.2
GUJARAT REGION,1989,1.3,0.1,819.9,1.5
GUJARAT REGION,1990,3.3,33.2,1057.3,24.6
GUJARAT REGION,1991,0,0,672,0.7
GUJARAT REGION,1992,0.8,0.9,877.7,21.7
GUJARAT REGION,1993,1.7,0.1,908,31.7
GUJARAT REGION,1994,7.2,0.2,1525.1,2.1
GUJARAT REGION,1995,2.2,0.3,657.9,23.9
GUJARAT REGION,1996,1,0,878.3,23.4
GUJARAT REGION,1997,0.7,7.1,1051.3,9.8
GUJARAT REGION,1998,0.1,0,966.7,103.2
GUJARAT REGION,1999,2,7.4,489.6,69.5
GUJARAT REGION,2000,0.1,36.1,510.6,3.9
GUJARAT REGION,2001,6.1,2.3,811.5,29
GUJARAT REGION,2002,4.1,0.1,632.2,0.8
GUJARAT REGION,2003,6.1,0.1,1152.2,1.9
GUJARAT REGION,2004,0,4.4,979.1,22.3
GUJARAT REGION,2005,0,0.3,1314.7,1.4
GUJARAT REGION,2006,0,1.1,1464.9,12.1
GUJARAT REGION,2007,0.5,0.3,1176.7,1.4
GUJARAT REGION,2008,0,3.3,893.9,14
GUJARAT REGION,2009,0,0.3,605.7,35.5
GUJARAT REGION,2010,0.2,0,1035,53.4
GUJARAT REGION,2011,0.2,0,889.8,0.4
GUJARAT REGION,2012,0.1,0,706.7,7.1
GUJARAT REGION,2013,0.9,4.7,1059.6,53.3
GUJARAT REGION,2014,5.8,2.5,692.8,4.6
GUJARAT REGION,2015,1.8,12.5,606.1,2.6
SAURASHTRA & KUTCH,1901,1.9,3.5,171.4,4.4
SAURASHTRA & KUTCH,1902,0.1,1.6,391.2,8.2
SAURASHTRA & KUTCH,1903,0.5,4.8,506.4,11.1
SAURASHTRA & KUTCH,1904,7.1,17.5,159,2
SAURASHTRA & KUTCH,1905,2.5,1,286,0.5
SAURASHTRA & KUTCH,1906,29.1,0,495.7,15.5
SAURASHTRA & KUTCH,1907,19.8,2.7,487.1,0
SAURASHTRA & KUTCH,1908,3.6,0,524.3,0.1
SAURASHTRA & KUTCH,1909,3.7,4.5,569.2,9
SAURASHTRA & KUTCH,1910,0.3,0.8,544.8,3.8
SAURASHTRA & KUTCH,1911,1.5,36.1,102,0.8
SAURASHTRA & KUTCH,1912,0,1.5,645,6
SAURASHTRA & KUTCH,1913,0,0.9,750.3,0.6
SAURASHTRA & KUTCH,1914,9.8,5.2,553.9,8.3
SAURASHTRA & KUTCH,1915,2.6,16.4,176,50.8
SAURASHTRA & KUTCH,1916,0,2.7,463.9,29.3
SAURASHTRA & KUTCH,1917,3.7,58.5,616.1,208.5
SAURASHTRA & KUTCH,1918,0,5,112.4,0.2
SAURASHTRA & KUTCH,1919,7.5,2,406,29.6
SAURASHTRA & KUTCH,1920,17,21.2,451.8,0
SAURASHTRA & KUTCH,1921,0,0,595.2,2.9
SAURASHTRA & KUTCH,1922,0,1.1,330.3,3.5
SAURASHTRA & KUTCH,1923,11.4,3.2,189.5,0.8
SAURASHTRA & KUTCH,1924,0.1,6.8,303.1,0.7
SAURASHTRA & KUTCH,1925,0,11.7,317.1,11.8
SAURASHTRA & KUTCH,1926,6,24.5,869.2,1.7
SAURASHTRA & KUTCH,1927,8.8,1.9,598.1,30.6
SAURASHTRA & KUTCH,1928,0.6,0.2,388.8,37.1
SAURASHTRA & KUTCH,1929,5.1,3.6,382.8,30.3
SAURASHTRA & KUTCH,1930,5.3,1.8,425.8,17.3
SAURASHTRA & KUTCH,1931,0.7,3.2,263.1,62.6
SAURASHTRA & KUTCH,1932,0,0.3,457.2,35
SAURASHTRA & KUTCH,1933,4.5,116.4,628.7,8.3
SAURASHTRA & KUTCH,1934,0,0.8,392.7,4.9
SAURASHTRA & KUTCH,1935,11.5,2.5,504.7,5.3
SAURASHTRA & KUTCH,1936,3.2,0.6,334.1,33.2
SAURASHTRA & KUTCH,1937,2.4,0,506.8,24.4
SAURASHTRA & KUTCH,1938,0,10,320.2,15.7
SAURASHTRA & KUTCH,1939,8.6,2.3,162.5,6
SAURASHTRA & KUTCH,1940,13.6,8.3,307.9,26.7
SAURASHTRA & KUTCH,1941,3.8,0.9,392.2,4.9
SAURASHTRA & KUTCH,1942,22,6,314.1,0.1
SAURASHTRA & KUTCH,1943,0.2,10.6,499.9,15.9
SAURASHTRA & KUTCH,1944,0.9,6.1,708.9,1.6
SAURASHTRA & KUTCH,1945,10,1.1,621.2,0.8
SAURASHTRA & KUTCH,1946,0.4,4.1,458.3,10.6
SAURASHTRA & KUTCH,1947,0,64.4,492.2,2.1
SAURASHTRA & KUTCH,1948,8.2,0.4,180.1,59
SAURASHTRA & KUTCH,1949,0.1,0.9,537.6,3.7
SAURASHTRA & KUTCH,1950,0.2,0,473.4,0
SAURASHTRA & KUTCH,1951,0,3,263,19.2
SAURASHTRA & KUTCH,1952,0.3,1.8,396.7,2.1
SAURASHTRA & KUTCH,1953,6.8,0.4,698.4,1
SAURASHTRA & KUTCH,1954,3,3.9,590,2.8
SAURASHTRA & KUTCH,1955,0,1.8,374.6,8.7
SAURASHTRA & KUTCH,1956,0.5,1.4,675.9,61.2
SAURASHTRA & KUTCH,1957,1.7,1.7,374.8,20.3
SAURASHTRA & KUTCH,1958,1.4,4.1,498.1,48
SAURASHTRA & KUTCH,1959,0.9,4,894.7,121.3
SAURASHTRA & KUTCH,1960,0.1,6.4,330.2,0.6
SAURASHTRA & KUTCH,1961,7.9,6.8,725.9,12.3
SAURASHTRA & KUTCH,1962,0,4.1,354.4,13.2
SAURASHTRA & KUTCH,1963,0.5,3,297.5,78.1
SAURASHTRA & KUTCH,1964,0.2,1.6,537.6,0.1
SAURASHTRA & KUTCH,1965,5.5,0.5,413,2.3
SAURASHTRA & KUTCH,1966,0.2,0.2,325.4,0.8
SAURASHTRA & KUTCH,1967,0,47.1,665.8,25.8
SAURASHTRA & KUTCH,1968,2,1.5,305.3,5.8
SAURASHTRA & KUTCH,1969,0.2,0,282.9,6.9
SAURASHTRA & KUTCH,1970,0.2,8.3,809.5,17.8
SAURASHTRA & KUTCH,1971,0.3,2.3,510.1,0.9
SAURASHTRA & KUTCH,1972,3.4,0.3,217.9,0.4
SAURASHTRA & KUTCH,1973,1,0.5,381.9,7
SAURASHTRA & KUTCH,1974,0,10.5,144.2,30
SAURASHTRA & KUTCH,1975,0.7,0,578.1,103.3
SAURASHTRA & KUTCH,1976,1.1,1.1,594.5,28.9
SAURASHTRA & KUTCH,1977,1,7.7,546.6,8.8
SAURASHTRA & KUTCH,1978,0.7,2.5,443.1,42.3
SAURASHTRA & KUTCH,1979,3.3,0.1,849.1,102.8
SAURASHTRA & KUTCH,1980,0.4,0,626.6,8.8
SAURASHTRA & KUTCH,1981,0.7,0.8,583.7,119.8
SAURASHTRA & KUTCH,1982,0.1,20.8,272.9,107.4
SAURASHTRA & KUTCH,1983,0.3,1.7,736.1,20.3
SAURASHTRA & KUTCH,1984,0,0,443.7,0
SAURASHTRA & KUTCH,1985,0,5.1,251.6,42.1
SAURASHTRA & KUTCH,1986,0,2.3,296,0.1
SAURASHTRA & KUTCH,1987,0,0.5,85.5,6.6
SAURASHTRA & KUTCH,1988,0,1.1,750.3,0.8
SAURASHTRA & KUTCH,1989,1.8,0.2,493.1,3.1
SAURASHTRA & KUTCH,1990,2.3,6.3,379.3,20
SAURASHTRA & KUTCH,1991,0,0,218.4,0.3
SAURASHTRA & KUTCH,1992,2,0.1,588.9,9.7
SAURASHTRA & KUTCH,1993,6.4,0,256.2,50.1
SAURASHTRA & KUTCH,1994,1,0,871.6,0.2
SAURASHTRA & KUTCH,1995,0,0.2,350,23.9
SAURASHTRA & KUTCH,1996,0.4,0.2,334.9,39
SAURASHTRA & KUTCH,1997,0.8,3.9,593.7,1.9
SAURASHTRA & KUTCH,1998,0,0,415.2,151.6
SAURASHTRA & KUTCH,1999,11.8,131.9,144.2,92.9
SAURASHTRA & KUTCH,2000,0,2.9,280.9,2.3
SAURASHTRA & KUTCH,2001,0,1,501.5,7.6
SAURASHTRA & KUTCH,2002,0,0,307,1
SAURASHTRA & KUTCH,2003,0.4,0,682.7,3
SAURASHTRA & KUTCH,2004,0.2,13.6,448.6,19.8
SAURASHTRA & KUTCH,2005,0,0.4,629.4,1.7
SAURASHTRA & KUTCH,2006,0,1.9,697.7,2.3
SAURASHTRA & KUTCH,2007,1.9,0.3,885.7,2.8
SAURASHTRA & KUTCH,2008,0.2,0.6,593,14.1
SAURASHTRA & KUTCH,2009,0,0.1,592,4.9
SAURASHTRA & KUTCH,2010,0.1,0.1,1043.7,75.9
SAURASHTRA & KUTCH,2011,1.4,0,739.8,1.3
SAURASHTRA & KUTCH,2012,0,0.2,320.1,3.4
SAURASHTRA & KUTCH,2013,1.9,8.7,642.5,28.6
SAURASHTRA & KUTCH,2014,0.3,2.7,373,7.8
SAURASHTRA & KUTCH,2015,0.9,7.4,429.8,3.6
KONKAN & GOA,1901,5.7,56,2687,44.1
KONKAN & GOA,1902,0.3,8,2500.6,165
KONKAN & GOA,1903,0,201.2,2728.2,154.9
KONKAN & GOA,1904,0.1,17.5,2285.8,90.3
KONKAN & GOA,1905,0.2,9,1578.1,95.5
KONKAN & GOA,1906,5.9,2.9,2367.5,42.6
KONKAN & GOA,1907,2.8,20.1,2729.5,14.2
KONKAN & GOA,1908,2,3.3,2704,26.2
KONKAN & GOA,1909,0.1,8.2,2827.2,25
KONKAN & GOA,1910,0,2.9,2378,163.1
KONKAN & GOA,1911,0.2,20.4,2055,59.1
KONKAN & GOA,1912,0,33,2590.8,169.5
KONKAN & GOA,1913,0,20,2488.4,109.1
KONKAN & GOA,1914,0.8,2.5,3424.7,36.6
KONKAN & GOA,1915,4.8,23.8,2346.7,150.5
KONKAN & GOA,1916,0,42.3,3069.5,290.8
KONKAN & GOA,1917,18.4,19,2952.9,440.6
KONKAN & GOA,1918,0.1,348.8,1460.4,57.9
KONKAN & GOA,1919,2.5,9.6,2684,155.6
KONKAN & GOA,1920,15.3,17.2,1836.4,55.3
KONKAN & GOA,1921,0.3,5,2822.7,71.2
KONKAN & GOA,1922,0,19.7,2665.3,132.5
KONKAN & GOA,1923,0.5,13.8,2747.7,8.4
KONKAN & GOA,1924,0,0.6,2420.9,22.8
KONKAN & GOA,1925,0.1,133.6,2078.3,93.2
KONKAN & GOA,1926,31.8,1.5,3092.3,40.3
KONKAN & GOA,1927,0.2,5.7,2473.4,267.6
KONKAN & GOA,1928,1.3,4.4,3020.8,145.9
KONKAN & GOA,1929,1,24.3,2308.3,175.8
KONKAN & GOA,1930,0.2,12.8,2685.3,147.4
KONKAN & GOA,1931,0,3.6,3464.2,531.5
KONKAN & GOA,1932,0.5,48.7,2625.2,288.5
KONKAN & GOA,1933,0.1,146.2,2969.8,227.3
KONKAN & GOA,1934,0.7,3.7,3153.5,114.4
KONKAN & GOA,1935,0.3,0.1,2466.4,75.9
KONKAN & GOA,1936,0,23.7,2617.2,142.5
KONKAN & GOA,1937,4,56,2968,163.9
KONKAN & GOA,1938,0.4,61.3,3006.7,427.1
KONKAN & GOA,1939,0.2,6.3,2671.4,80.8
KONKAN & GOA,1940,10.8,12.6,3090.2,200
KONKAN & GOA,1941,17.3,6.2,1797.3,68.8
KONKAN & GOA,1942,0,5.9,3222.7,51
KONKAN & GOA,1943,3.6,200.1,2851.3,196.2
KONKAN & GOA,1944,0.1,18.2,2742.7,191.1
KONKAN & GOA,1945,8.8,2,3185.2,48.5
KONKAN & GOA,1946,0,44.4,3086.5,228
KONKAN & GOA,1947,4.9,80.6,2948.8,55.8
KONKAN & GOA,1948,10.5,9.8,2853.6,245.9
KONKAN & GOA,1949,0.2,130.3,2966.4,116.7
KONKAN & GOA,1950,0,21.7,2780.3,127.1
KONKAN & GOA,1951,0,35.1,2481.7,332.6
KONKAN & GOA,1952,0,26.3,2342.3,153.4
KONKAN & GOA,1953,0,15.4,3156,156.3
KONKAN & GOA,1954,2.4,14.6,3715.7,57.5
KONKAN & GOA,1955,0.2,48,3537.9,311.3
KONKAN & GOA,1956,0.3,182.2,3240.2,241
KONKAN & GOA,1957,0,32.3,2951.1,140.1
KONKAN & GOA,1958,0.3,44,3886.3,69.7
KONKAN & GOA,1959,0,42.2,3319.9,226.5
KONKAN & GOA,1960,0,82.1,2847.8,97.7
KONKAN & GOA,1961,5.2,184.5,3480.1,251.3
KONKAN & GOA,1962,0.2,130.3,3196.8,157.9
KONKAN & GOA,1963,0.1,8.8,3494.3,103.6
KONKAN & GOA,1964,0,6.1,3009.4,177.3
KONKAN & GOA,1965,3.4,5.8,2967.6,94.8
KONKAN & GOA,1966,0,64.8,2206.4,156.3
KONKAN & GOA,1967,0,16,2612,124.2
KONKAN & GOA,1968,0.3,7.6,2212.4,139
KONKAN & GOA,1969,0,3.5,3061.8,62.1
KONKAN & GOA,1970,0,76,3434.6,86
KONKAN & GOA,1971,0,85.4,2627.2,41.3
KONKAN & GOA,1972,0.1,11.3,1826.2,35.4
KONKAN & GOA,1973,0.4,3.2,2726.1,106.7
KONKAN & GOA,1974,0.7,80.7,2766.7,238.6
KONKAN & GOA,1975,0.1,14.6,3287.8,212.9
KONKAN & GOA,1976,0,6.6,2965.1,91.3
KONKAN & GOA,1977,0,12.3,2935,156
KONKAN & GOA,1978,0,95,2671.8,118.8
KONKAN & GOA,1979,0.7,0.4,2404,104.1
KONKAN & GOA,1980,0,6.4,2645.8,72.1
KONKAN & GOA,1981,0.6,4.3,3036.1,83.7
KONKAN & GOA,1982,0,14.5,2572.6,111.7
KONKAN & GOA,1983,0,0.7,3698.6,115.2
KONKAN & GOA,1984,0.2,1.2,2460.4,121.8
KONKAN & GOA,1985,0,23.7,2737.5,207.3
KONKAN & GOA,1986,0,1.1,2056.3,70.3
KONKAN & GOA,1987,0,9.6,2429.1,196.3
KONKAN & GOA,1988,0,5.6,3220.6,66.9
KONKAN & GOA,1989,0,5.6,2681.5,84.4
KONKAN & GOA,1990,0,194,3163.2,210.8
KONKAN & GOA,1991,0,21.2,2912.1,21.4
KONKAN & GOA,1992,0,6.2,2752.4,81.8
KONKAN & GOA,1993,0,12.1,3227.8,241
KONKAN & GOA,1994,1.3,24.2,3014.1,140.1
KONKAN & GOA,1995,3.5,18.6,2543,200.9
KONKAN & GOA,1996,0.1,1.9,2670.8,248
KONKAN & GOA,1997,2.6,2.8,2893.4,128.5
KONKAN & GOA,1998,0,9.7,2900.6,324.4
KONKAN & GOA,1999,0,67.1,2664.5,180.4
KONKAN & GOA,2000,1.2,191.2,2841.2,99.7
KONKAN & GOA,2001,5.6,62.4,2232.7,94.7
KONKAN & GOA,2002,0,12.3,2446.4,78.6
KONKAN & GOA,2003,1.2,13.2,2771.6,56.3
KONKAN & GOA,2004,0,57.2,2885.5,43.1
KONKAN & GOA,2005,1.4,15.6,3522.2,76.6
KONKAN & GOA,2006,0,221.7,3035.6,224.9
KONKAN & GOA,2007,0,36.9,3369.9,61.7
KONKAN & GOA,2008,0.1,43,2949.3,60.6
KONKAN & GOA,2009,0,5.9,2282.2,428.5
KONKAN & GOA,2010,2.7,9.7,3467.4,298.3
KONKAN & GOA,2011,0,4.5,3697.3,123.5
KONKAN & GOA,2012,0,1.7,2839.3,177.4
KONKAN & GOA,2013,7.3,18.7,3345.2,152.8
KONKAN & GOA,2014,6.6,23.8,2608.8,118.4
KONKAN & GOA,2015,2.7,51.7,1908.7,118.8
MADHYA MAHARASHTRA,1901,19.4,74.7,601.4,73.5
MADHYA MAHARASHTRA,1902,7.8,14.9,597.5,163.8
MADHYA MAHARASHTRA,1903,7.6,80.4,665.9,84.1
MADHYA MAHARASHTRA,1904,5.1,23.4,483.6,91.4
MADHYA MAHARASHTRA,1905,1.2,25.9,449.5,61.2
MADHYA MAHARASHTRA,1906,11.3,9.4,677.8,45.8
MADHYA MAHARASHTRA,1907,4.2,56.6,742.3,12.1
MADHYA MAHARASHTRA,1908,0.3,16.8,684.6,20.3
MADHYA MAHARASHTRA,1909,1.3,40.6,674.4,38.9
MADHYA MAHARASHTRA,1910,0,14,800.9,100.3
MADHYA MAHARASHTRA,1911,2.1,14.3,457.6,70.3
MADHYA MAHARASHTRA,1912,0.5,29.9,580.5,153.9
MADHYA MAHARASHTRA,1913,0.2,42.4,640.1,49.8
MADHYA MAHARASHTRA,1914,0.4,19.2,953,66.3
MADHYA MAHARASHTRA,1915,15.3,48,729.1,115.7
MADHYA MAHARASHTRA,1916,0.2,60.5,805.9,206
MADHYA MAHARASHTRA,1917,20.1,28.1,687.1,203
MADHYA MAHARASHTRA,1918,5.6,94,287.6,50.8
MADHYA MAHARASHTRA,1919,3.5,42.2,757.9,75.5
MADHYA MAHARASHTRA,1920,41.7,17.8,514.5,26.3
MADHYA MAHARASHTRA,1921,1.6,10.4,651.1,71.2
MADHYA MAHARASHTRA,1922,20.9,44.1,556.5,183.7
MADHYA MAHARASHTRA,1923,3.5,51.9,616.7,8.7
MADHYA MAHARASHTRA,1924,2.1,27.1,660.4,58.6
MADHYA MAHARASHTRA,1925,0,43.5,539.6,78.6
MADHYA MAHARASHTRA,1926,34.9,11.5,722.2,18.6
MADHYA MAHARASHTRA,1927,1,14.9,772.7,136.6
MADHYA MAHARASHTRA,1928,10.3,12,729.7,79.6
MADHYA MAHARASHTRA,1929,7.4,45.5,549.4,88.1
MADHYA MAHARASHTRA,1930,0,33.6,765.3,130.1
MADHYA MAHARASHTRA,1931,0,17.5,838.5,276.3
MADHYA MAHARASHTRA,1932,0.5,58.3,803.1,183.2
MADHYA MAHARASHTRA,1933,1.9,88.4,922.5,139.6
MADHYA MAHARASHTRA,1934,3.7,17.2,714.2,123.2
MADHYA MAHARASHTRA,1935,2.6,5.1,680.3,131
MADHYA MAHARASHTRA,1936,7.5,29.2,550.9,147.9
MADHYA MAHARASHTRA,1937,2,54.4,749.5,108.4
MADHYA MAHARASHTRA,1938,1.6,86.1,887.4,151.2
MADHYA MAHARASHTRA,1939,0.5,11.5,740,70
MADHYA MAHARASHTRA,1940,3.1,32.8,727.9,129.4
MADHYA MAHARASHTRA,1941,36.2,11.4,681.7,45
MADHYA MAHARASHTRA,1942,2.8,17,863.4,58.2
MADHYA MAHARASHTRA,1943,4.1,68.4,713.9,206.7
MADHYA MAHARASHTRA,1944,1.6,31.8,923.7,128.9
MADHYA MAHARASHTRA,1945,4.2,15,730.7,43.4
